URL,Performance Score,Speed Index (s),LCP (s),INP (ms),CLS,Waktu Pengukuran
https://www.kampunginggris.id/bagaimana-penggunaan-must-dan-have-to-dalam-bahasa-inggris,93.0,1.2,0.88,0,0.143,2025-03-26 03:39:21
https://www.kampunginggris.id/just-dan-only-apa-bedanya,92.0,1.17,2.09,0,0.14,2025-03-26 03:39:57
https://www.kampunginggris.id/penggunaan-imperative-sentence-dalam-bahasa-inggris,86.0,1.38,0.97,0,0.215,2025-03-26 03:40:32
https://www.kampunginggris.id/panduan-lengkap-belajar-toefl-grammar,69.0,1.23,2.36,0,1.053,2025-03-26 03:41:08
https://www.kampunginggris.id/degrees-of-comparison,81.0,1.32,2.14,0,0.243,2025-03-26 03:41:44
https://www.kampunginggris.id/penggunaan-comparative-dan-superlative-degree-dalam-kalimat-bahasa-inggris,90.0,1.31,0.94,0,0.179,2025-03-26 03:42:20
https://www.kampunginggris.id/pengertian-comparative-superlative-degree-dalam-kalimat-bahasa-inggris,84.0,2.0,1.45,0,0.262,2025-03-26 03:42:56
https://www.kampunginggris.id/memahami-jenis-jenis-conjunction-dalam-bahasa-inggris,90.0,1.45,2.72,0,0.152,2025-03-26 03:43:31
https://www.kampunginggris.id/pemakaian-modals-dalam-bahasa-inggris,89.0,1.75,2.67,0,0.169,2025-03-26 03:44:06
https://www.kampunginggris.id/perbedaan-although-even-though-despite-and-in-spite-of,80.0,1.73,2.91,0,0.266,2025-03-26 03:44:43
https://www.kampunginggris.id/testimoni-kampung-inggris-lc-raditya-form-jawa-tengah,93.0,1.45,2.21,0,0.114,2025-03-26 03:45:19
https://www.kampunginggris.id/kalender-akademik-lc-kampung-inggris-pare-2018,100,1.31,1.14,0,0.012,2025-03-26 03:45:55
https://www.kampunginggris.id/yuk-belajar-bahasa-inggris-d%d1%96-kampung-inggris,81.0,1.35,2.61,0,0.306,2025-03-26 03:46:30
https://www.kampunginggris.id/testimoni,97.0,1.28,1.0,0,0.084,2025-03-26 03:47:04
https://www.kampunginggris.id/inilah-cara-belajar-bahasa-inggris-mudah-d%d1%96-kampung-inggris,98.0,1.27,0.79,0,0.081,2025-03-26 03:47:40
https://www.kampunginggris.id/lokasi-camp,73.0,5.11,6.62,0,0,2025-03-26 03:48:15
https://www.kampunginggris.id/lebaran-ceria,80.0,1.18,2.23,0,0.381,2025-03-26 03:48:50
https://www.kampunginggris.id/mengapa-memilih-kampung-inggris-lc,87.0,1.85,2.99,0,0.169,2025-03-26 03:49:26
https://www.kampunginggris.id/ayu-sofiana-awardee-toefl-training-periode-mei-2016,89.0,1.41,3.09,0,0.126,2025-03-26 03:50:04
https://www.kampunginggris.id/saya-merasa-sangat-senang-dan-bangga-bisa-berada-di-sini-isma-parada-from-toraja,96.0,1.53,1.12,0,0.095,2025-03-26 03:50:38
https://www.kampunginggris.id/bakalan-kangen-banget-sama-keseruan-belajar-di-lc-leni-marbetha-from-lampung,93.0,1.17,2.22,0,0.111,2025-03-26 03:51:13
https://www.kampunginggris.id/lc-adalah-tempat-kursus-bahasa-inggris-terbaik-yang-pernah-saya-tempati-stevani-williana-from-papua,95.0,1.39,1.13,0,0.101,2025-03-26 03:51:48
https://www.kampunginggris.id/tri-cahyono-awardee-toefl-training-periode-mei-2016,97.0,1.52,1.03,0,0.101,2025-03-26 03:52:24
https://www.kampunginggris.id/proses-belajarnya-sangat-cepat-karena-adanya-english-area-febriani-pratiwi-from-jakarta,95.0,1.11,0.82,0,0.128,2025-03-26 03:53:00
https://www.kampunginggris.id/unsiyah-siti-awardee-toefl-training-periode-mei-2016,90.0,1.5,2.63,0,0.124,2025-03-26 03:53:37
https://www.kampunginggris.id/keceriaan-ramadhan-kampung-inggris-lc-di-agenda-buka-bersama-anak-yatim-jilid-01,97.0,1.53,1.24,0,0.099,2025-03-26 03:54:12
https://www.kampunginggris.id/terimakasih-lc-telah-mengajarkan-ilmu-dan-pelajaran-hidup-yang-tak-ternilai-helma-nurdianti-from-subang,98.0,1.09,0.91,0,0.062,2025-03-26 03:54:48
https://www.kampunginggris.id/informasi-pendaftaran-kampung-inggris-periode-juli-2016,96.0,1.18,0.77,0,0.119,2025-03-26 03:55:23
https://www.kampunginggris.id/saya-tidak-akan-melupakan-pengalaman-hidup-saya-selama-di-kampung-inggris-lc-yopi-irawan-from-batam,98.0,1.06,0.87,0,0.065,2025-03-26 03:55:59
https://www.kampunginggris.id/paket-holiday-desember-ceria-kampung-inggris-lc-3-minggu,97.0,1.05,0.74,0,0.1,2025-03-26 03:56:34
https://www.kampunginggris.id/saya-harap-bisa-kembali-belajar-lagi-di-sini-suatu-saat-nanti-tri-cynthia-yupa-from-riau,96.0,1.62,1.36,0,0.085,2025-03-26 03:57:10
https://www.kampunginggris.id/paket-holiday-desember-ceria-kampung-inggris-lc,88.0,1.16,2.06,0,0.138,2025-03-26 03:57:54
https://www.kampunginggris.id/paket-holiday-ceria-kampung-inggris-lc-1-minggu,92.0,1.29,2.18,0,0.156,2025-03-26 03:58:30
https://www.kampunginggris.id/paket-holiday-desember-ceria-kampung-inggris-lc-2-minggu,96.0,1.15,0.89,0,0.124,2025-03-26 03:59:05
https://www.kampunginggris.id/paket-holiday-desember-ceria-kampung-inggris-lc-1-bulan,90.0,1.14,2.15,0,0.156,2025-03-26 03:59:40
https://www.kampunginggris.id/ngabuburit-seru-dan-ceria-bersama-lc-kampung-inggris-pare,91.0,1.33,2.45,0,0.123,2025-03-26 04:00:15
https://www.kampunginggris.id/in-lc-i-study-about-respect-teamwork-and-friendship-cheta-abrar-adyatma-from-malang,97.0,0.95,0.71,0,0.076,2025-03-26 04:00:50
https://www.kampunginggris.id/eka-anzihory-awardee-toefl-training-periode-mei-2016,88.0,1.84,2.98,0,0.126,2025-03-26 04:01:25
https://www.kampunginggris.id/i-hope-i-can-stand-in-here-for-much-longer-m-fadhil-bagaskara-from-bekasi,96.0,1.13,0.81,0,0.108,2025-03-26 04:02:00
https://www.kampunginggris.id/lc-the-best-bayu-soenoehargo-from-mojokerto,82.0,1.44,1.18,0,0.333,2025-03-26 04:02:35
https://www.kampunginggris.id/thanks-lc-for-your-education-jeremiah-riyan-from-bogor,92.0,1.13,2.19,0,0.137,2025-03-26 04:03:12
https://www.kampunginggris.id/jadi-soulmate-sama-grammar-hilda-hamidah-from-garut,96.0,1.6,1.23,0,0.101,2025-03-26 04:03:47
https://www.kampunginggris.id/selamat-hari-raya-idul-fitri-1437-h-mohon-maaf-lahir-dan-batin,93.0,1.42,2.63,0,0.125,2025-03-26 04:04:24
https://www.kampunginggris.id/merasakan-kemajuan-khususnya-di-pronunciation-setelah-belajar-di-lc-siti-aisyah-from-jakarta,94.0,1.03,0.86,0,0.089,2025-03-26 04:04:59
https://www.kampunginggris.id/you-make-my-dream-come-true-thanks-lc-nanda-humaira-from-aceh,92.0,1.29,2.47,0,0.086,2025-03-26 04:05:35
https://www.kampunginggris.id/materi-pembelajaran-yang-lengkap-di-lc-membuat-saya-lebih-mengerti-bahasa-inggris-antonia-angelica-from-jakarta,94.0,1.07,0.89,0,0.106,2025-03-26 04:06:11
https://www.kampunginggris.id/thanks-for-everything-lc-miftahul-jannah-saimima-from-ambon,86.0,1.79,2.97,0,0.082,2025-03-26 04:06:47
https://www.kampunginggris.id/lc-is-awesome-taufik-rafidyawan-from-bekasi,79.0,1.44,2.52,0,0.318,2025-03-26 04:07:22
https://www.kampunginggris.id/thanks-lc-you-are-the-best-wikke-indra-cahya-from-blitar,82.0,1.95,3.16,0,0.12,2025-03-26 04:07:58
https://www.kampunginggris.id/saya-mendapatkan-sesuatu-yang-luar-biasa-di-tempat-ini-listia-dewi-from-bandung,97.0,1.46,1.13,0,0.088,2025-03-26 04:08:31
https://www.kampunginggris.id/sistem-pembelajaran-di-lc-itu-sangat-sistematis-sena-banyuaji-from-depok,95.0,1.54,1.24,0,0.098,2025-03-26 04:09:07
https://www.kampunginggris.id/you-need-to-choose-lc-sebagai-tempat-belajar-bahasa-inggrismu-unsiyah-siti-marhamah-from-banyumas,96.0,1.48,1.2,0,0.1,2025-03-26 04:09:48
https://www.kampunginggris.id/informasi-pendaftaran-kampung-inggris-periode-agustus-2016,94.0,1.47,1.12,0,0.112,2025-03-26 04:10:24
https://www.kampunginggris.id/my-spirit-in-the-end-of-the-road-short-movie-a-class-25-mei-2016,97.0,1.28,0.87,0,0.112,2025-03-26 04:10:59
https://www.kampunginggris.id/semoga-tahun-depan-bisa-kesini-lagi-ilma-malinda-from-bandung,96.0,1.11,0.74,0,0.101,2025-03-26 04:11:34
https://www.kampunginggris.id/fun-visiting-kkm-mts-sekota-depok-di-lc-kampung-inggris-pare,92.0,1.56,1.19,0,0.117,2025-03-26 04:12:09
https://www.kampunginggris.id/saya-pasti-kembali-ke-lc-tengku-adil-fitrah-from-riau,92.0,1.32,2.45,0,0.131,2025-03-26 04:12:45
https://www.kampunginggris.id/lc-is-the-first-and-the-best-course-in-pare-veronika-aritonang-from-lubuklinggau,90.0,1.62,2.8,0,0.114,2025-03-26 04:13:20
https://www.kampunginggris.id/pengumuman-beasiswa-hafidz-lc-kampung-inggris-periode-agustus-2016,99.0,1.02,0.87,0,0.062,2025-03-26 04:13:55
https://www.kampunginggris.id/bakalan-kangen-banget-sama-msmr-yang-ada-di-lc-angelita-felicia-setiawan-from-pangkal-pinang,97.0,1.1,0.85,0,0.1,2025-03-26 04:14:30
https://www.kampunginggris.id/pengajarannya-menyenangkan-jadi-betah-ada-di-kelas-dan-di-camp-muhammad-rizal-r-from-jember,98.0,1.19,1.02,0,0.086,2025-03-26 04:15:05
https://www.kampunginggris.id/pendaftaran-periode-10-agustus-2016-sudah-ditutup,94.0,1.64,1.18,0,0.129,2025-03-26 04:15:40
https://www.kampunginggris.id/jumat-semangat-waktunya-weekly-test-bagi-semua-member-lc-kampung-inggris-pare,98.0,1.23,0.98,0,0.077,2025-03-26 04:16:16
https://www.kampunginggris.id/suasana-test-sambung-ayat-para-penerima-beasiswa-hafidz-lc-kampung-inggris-periode-agustus-2016,95.0,1.52,1.25,0,0.096,2025-03-26 04:16:52
https://www.kampunginggris.id/i-will-never-forget-this-awesome-experience-in-lc-dien-muhammad-alfaen-from-situbondo,96.0,1.44,1.17,0,0.097,2025-03-26 04:17:27
https://www.kampunginggris.id/indonesia-tourism-tema-diskusi-di-gathering-nigth-class-minggu-ini,93.0,1.16,2.07,0,0.137,2025-03-26 04:18:03
https://www.kampunginggris.id/belajar-bahasa-inggris-di-lc-menjadi-sangat-mudah-karena-metode-pengajaran-yang-mudah-dicerna-ilham-pradana-from-bogor,98.0,1.07,0.86,0,0.079,2025-03-26 04:18:37
https://www.kampunginggris.id/dirgahayu-ke-71-indonesiaku-indonesia-kerja-nyata,89.0,1.38,2.51,0,0.156,2025-03-26 04:19:14
https://www.kampunginggris.id/kemeriahan-perayaan-hut-ri-ke-71-lc-kampung-inggris-pare,96.0,1.15,0.94,0,0.113,2025-03-26 04:19:48
https://www.kampunginggris.id/daripada-liburan-cuma-dirumah-mending-kursus-di-lc-aja-teguh-iman-wijaya-from-palu,97.0,1.14,0.81,0,0.089,2025-03-26 04:20:23
https://www.kampunginggris.id/bakal-kangen-sama-tutor-tutornya-yang-selalu-bikin-ketawa-reicka-tri-rahayu-from-pati,94.0,1.18,0.89,0,0.116,2025-03-26 04:20:58
https://www.kampunginggris.id/informasi-pendaftaran-kampung-inggris-periode-september-2016,97.0,1.03,0.76,0,0.088,2025-03-26 04:21:33
https://www.kampunginggris.id/saya-sangat-menikmati-setiap-proses-pembelajaran-yang-ada-di-lc-m-ridho-yulianto-from-jakarta,97.0,1.1,0.88,0,0.088,2025-03-26 04:22:07
https://www.kampunginggris.id/from-nothing-into-something-short-movie-karya-member-holiday-program-lc-kampung-inggris-pare,99.0,1.82,1.24,0,0.064,2025-03-26 04:22:46
https://www.kampunginggris.id/thanks-lc-for-fun-learning-dicky-wahyudi-kosasih-from-bogor,97.0,1.48,1.1,0,0.071,2025-03-26 04:23:21
https://www.kampunginggris.id/lc-itu-recommended-banget-deh-pokoknya-ulfah-atiqah-sari-from-yogyakarta,97.0,1.21,0.89,0,0.075,2025-03-26 04:23:56
https://www.kampunginggris.id/thanks-a-lot-for-all-that-ive-learned-here-love-ya-lc-dina-haliyati-from-padang,98.0,1.31,1.09,0,0.082,2025-03-26 04:24:32
https://www.kampunginggris.id/paket-lc-kampung-inggris-pare-untuk-kamu-yang-masih-belum-beruntung-di-sbmptn-2016,93.0,1.17,2.29,0,0.122,2025-03-26 04:25:07
https://www.kampunginggris.id/damn-i-love-lc-dicky-suryadi-from-cianjur,91.0,1.28,2.5,0,0.099,2025-03-26 04:25:44
https://www.kampunginggris.id/promotion-materi-gathering-night-class-minggu-ini,92.0,1.5,2.63,0,0.127,2025-03-26 04:26:19
https://www.kampunginggris.id/pengumuman-beasiswa-hafidz-lc-kampung-inggris-periode-september-2016,97.0,1.76,1.58,0,0.09,2025-03-26 04:26:54
https://www.kampunginggris.id/i-get-more-confident-to-speak-in-english-adhitya-wisnu-perdana-from-depok,96.0,1.22,0.95,0,0.121,2025-03-26 04:27:29
https://www.kampunginggris.id/paket-lc-kampung-inggris-pare-untuk-kamu-yang-baru-lulus-kuliah-alias-fresh-graduate,88.0,1.65,2.9,0,0.123,2025-03-26 04:28:05
https://www.kampunginggris.id/paket-lc-kampung-inggris-untuk-liburan-desember-2016,96.0,1.43,1.09,0,0.121,2025-03-26 04:28:41
https://www.kampunginggris.id/thank-you-lc-you-teach-me-about-anything-mainina-nabilla-from-bekasi,94.0,1.26,2.11,0,0.109,2025-03-26 04:29:15
https://www.kampunginggris.id/programnya-keren-trus-kelasnya-padet-banget-seru-deh-pokoknya-dian-kartikasari-from-mojokerto,98.0,1.42,1.16,0,0.071,2025-03-26 04:29:50
https://www.kampunginggris.id/paket-lc-kampung-inggris-untuk-kamu-pejuang-beasiswa-studi-luar-negeri,96.0,1.53,1.1,0,0.096,2025-03-26 04:30:25
https://www.kampunginggris.id/selamat-hari-raya-idul-adha-1437-h,84.0,1.64,2.72,0,0.195,2025-03-26 04:31:00
https://www.kampunginggris.id/its-hard-to-me-to-leave-lc-samara-rahma-dania-from-sukoharjo,89.0,1.37,2.9,0,0.099,2025-03-26 04:31:36
https://www.kampunginggris.id/lc-itu-rumah-baruku-rapika-anwar-from-gorontalo,86.0,1.63,2.84,0,0.167,2025-03-26 04:32:12
https://www.kampunginggris.id/informasi-pendaftaran-kampung-inggris-periode-oktober-2016,95.0,1.08,0.81,0,0.13,2025-03-26 04:32:47
https://www.kampunginggris.id/i-learned-how-to-be-more-confident-and-speaking-better-than-yesterday-m-wahyu-surya-from-bandung,97.0,1.2,0.93,0,0.073,2025-03-26 04:33:22
https://www.kampunginggris.id/terimakasih-lc-telah-membuat-liburan-saya-menjadi-sangat-bermanfaat-muhammad-syarif-hidayatullah-from-bekasi,97.0,1.11,0.94,0,0.071,2025-03-26 04:33:58
https://www.kampunginggris.id/mendapatkan-teman-baru-dan-pengalaman-yang-luar-biasa-muhammad-shidiqi-adilla,97.0,1.29,1.04,0,0.103,2025-03-26 04:34:34
https://www.kampunginggris.id/thanks-lc-for-your-good-program-chrismonica-may-cindy-from-ngawi,Error,Error,Error,Error,Error,2025-03-26 04:37:39
https://www.kampunginggris.id/pengumuman-beasiswa-hafidz-lc-kampung-inggris-periode-oktober-2016,92.0,2.06,2.56,0,0.09,2025-03-26 04:38:14
https://www.kampunginggris.id/belajar-di-lc-bisa-bertemu-dengan-tutor-yang-luar-biasa-ika-audina-from-makassar,93.0,1.09,0.88,0,0.102,2025-03-26 04:38:50
https://www.kampunginggris.id/selalu-ingat-kebersaan-selama-belajar-di-lc-gerry-onesimus-from-jakarta,96.0,1.11,0.87,0,0.096,2025-03-26 04:39:26
https://www.kampunginggris.id/karena-lc-saya-bisa-lebih-baik-dalam-bahasa-inggris-indirawasatika-t-patandianan-from-toraja-utara,94.0,1.02,0.82,0,0.079,2025-03-26 04:40:02
https://www.kampunginggris.id/lc-is-a-good-place-for-study-english-from-basic-taufik-farisal-from-surabaya,90.0,1.23,2.2,0,0.114,2025-03-26 04:40:37
https://www.kampunginggris.id/nambah-pd-dan-makin-pengen-belajar-bahasa-inggris-lebih-dalam-lagi-ade-kurniawan-from-padang,97.0,1.11,0.87,0,0.106,2025-03-26 04:41:11
https://www.kampunginggris.id/banyak-banget-pengalaman-yang-saya-dapatkan-di-sini-annisa-mayang-from-tangerang,83.0,1.64,1.31,0,0.314,2025-03-26 04:41:47
https://www.kampunginggris.id/harus-kemana-saat-sudah-tiba-di-kampung-inggris-pare,93.0,1.62,1.21,0,0.153,2025-03-26 04:42:22
https://www.kampunginggris.id/many-thanks-for-lc-has-been-giving-many-memories-in-my-life-ririn-ramadhanty-from-jakarta,95.0,1.23,0.99,0,0.103,2025-03-26 04:42:58
https://www.kampunginggris.id/tutor-di-lc-cara-ngajarnya-keren-dan-sabar-banget-f-x-andrew-priyono-from-sumbawa,94.0,1.34,1.08,0,0.1,2025-03-26 04:43:33
https://www.kampunginggris.id/hal-hal-yang-bisa-kamu-lakukan-dihari-libur-ketika-kamu-belajar-di-kampung-inggris-pare,96.0,1.17,0.9,0,0.074,2025-03-26 04:44:09
https://www.kampunginggris.id/i-feel-better-after-study-at-lc-course-santia-afandi-from-bogor,96.0,1.6,1.24,0,0.114,2025-03-26 04:44:44
https://www.kampunginggris.id/mendapat-ilmu-dan-juga-kebersamaan-selama-belajar-di-lc-divia-permatasari-from-depok,95.0,1.53,1.22,0,0.111,2025-03-26 04:45:19
https://www.kampunginggris.id/informasi-pendaftaran-kampung-inggris-periode-november-2016,96.0,1.33,1.02,0,0.1,2025-03-26 04:45:54
https://www.kampunginggris.id/pembelajaran-di-lc-sangat-asik-bermanfaat-dan-tak-terlupakan-erlansyah-fajar-krismunandar-from-purworejo,96.0,1.48,1.23,0,0.088,2025-03-26 04:46:30
https://www.kampunginggris.id/keseruan-pelatih-wasit-dan-juri-dari-kemenpora-belajar-bahasa-inggris-di-kampung-inggris-lc,91.0,1.77,1.47,0,0.119,2025-03-26 04:47:06
https://www.kampunginggris.id/saya-sangat-menikmati-program-program-yang-ada-di-lc-qonita-maulidya-from-bekasi,87.0,2.36,2.03,0,0.099,2025-03-26 04:47:43
https://www.kampunginggris.id/i-got-many-knowledge-and-i-feel-better-in-english-alvita-yulianita-from-jakarta,92.0,2.35,2.04,0,0.114,2025-03-26 04:48:19
https://www.kampunginggris.id/lc-adalah-keluarga-saya-claresta-irvanti-from-lampung,93.0,1.42,2.3,0,0.107,2025-03-26 04:48:54
https://www.kampunginggris.id/daftar-kursus-di-kampung-inggris-online-atau-datang-langsung,79.0,2.07,1.62,0,0.38,2025-03-26 04:49:29
https://www.kampunginggris.id/lcs-tutor-are-so-great-and-have-a-good-ability-denis-rizki-alamsyah-from-bandung,93.0,1.18,0.84,0,0.142,2025-03-26 04:50:05
https://www.kampunginggris.id/intermediate-speaking-class-interview-with-someone-from-other-courses,94.0,1.57,1.19,0,0.113,2025-03-26 04:50:41
https://www.kampunginggris.id/pengetahuan-bahasa-inggris-saya-jadi-makin-bertambah-hukamaz-riwanda-from-jakarta,95.0,1.62,1.3,0,0.097,2025-03-26 04:51:16
https://www.kampunginggris.id/tutornya-komunikatif-jadi-lebih-mudah-memahami-materinya-venesia-vega-from-malang,97.0,1.07,0.87,0,0.078,2025-03-26 04:51:52
https://www.kampunginggris.id/banyak-banget-ilmu-yang-saya-dapat-di-lc-raymond-prajonggo-from-kertosono,91.0,1.5,2.66,0,0.111,2025-03-26 04:52:27
https://www.kampunginggris.id/table-manner-dan-musium-angkut-pilihan-liburan-akhir-pekan-seru-ala-lc-team,96.0,1.56,1.21,0,0.092,2025-03-26 04:53:03
https://www.kampunginggris.id/terimakasih-telah-banyak-memberiku-pelajaran-berharga-ainun-jariyah-from-bekasi,90.0,1.58,2.75,0,0.113,2025-03-26 04:53:38
https://www.kampunginggris.id/tiada-yang-mengesankan-selain-kisah-kisah-seru-selama-belajar-di-lc-sartina-dwiyanita-from-gorontalo,97.0,1.5,1.24,0,0.065,2025-03-26 04:54:14
https://www.kampunginggris.id/selamat-hari-pahlawan-nasional-mari-bersama-melanjutkan-perjuangan-para-pahlawan-kita,99.0,0.94,0.71,0,0.056,2025-03-26 04:54:49
https://www.kampunginggris.id/pengumuman-beasiswa-hafidz-lc-kampung-inggris-periode-november-2016,94.0,1.2,2.25,0,0.089,2025-03-26 04:55:25
https://www.kampunginggris.id/thanks-for-your-good-service-lc-auliah-safitri-from-taliwang,89.0,1.03,0.81,0,0.217,2025-03-26 04:55:59
https://www.kampunginggris.id/hafalan-vocab-tiap-pagi-ngebantu-kita-banget,97.0,1.06,0.72,0,0.089,2025-03-26 04:56:34
https://www.kampunginggris.id/whispering-games-materi-gathering-night-class-pertama-periode-10-november-2016,95.0,1.48,1.11,0,0.11,2025-03-26 04:57:09
https://www.kampunginggris.id/pokoknya-belajar-di-lc-itu-sangat-menyenangkan-r-subhan-natapraja-from-garut,94.0,1.28,2.3,0,0.113,2025-03-26 04:57:44
https://www.kampunginggris.id/i-choose-lc-because-lc-is-a-good-course,97.0,1.26,0.95,0,0.088,2025-03-26 04:58:19
https://www.kampunginggris.id/kampung-inggris-tempat-ideal-bagi-pemula-untuk-belajar-bahasa-inggris,98.0,1.18,0.89,0,0.086,2025-03-26 04:58:55
https://www.kampunginggris.id/jeki-tarub-drama-kelas-a15-periode-25-oktober-2016-yang-menyabet-predikat-best-performance,95.0,1.41,1.16,0,0.1,2025-03-26 04:59:30
https://www.kampunginggris.id/gak-sia-sia-jauh-dari-rumah-selama-dua-bulan-buat-belajar-di-lc-siti-khodijah-from-jakarta,95.0,1.28,1.02,0,0.114,2025-03-26 05:00:04
https://www.kampunginggris.id/informasi-pendaftaran-kampung-inggris-periode-desember-2016,98.0,1.11,0.78,0,0.082,2025-03-26 05:00:39
https://www.kampunginggris.id/i-hope-i-can-study-here-again-alkan-arasi-from-palembang,95.0,1.06,0.74,0,0.112,2025-03-26 05:01:14
https://www.kampunginggris.id/thanks-for-all-your-memory-and-nice-experience-bagus-tri-wahyudi-from-bangka-belitung,94.0,1.18,0.86,0,0.119,2025-03-26 05:01:49
https://www.kampunginggris.id/you-can-find-many-place-to-learn-english-but-never-as-friendly-and-relaxing-as-lc-andika-permana-from-jakarta,99.0,1.33,1.1,0,0.064,2025-03-26 05:02:24
https://www.kampunginggris.id/paket-liburan-mahasiswa-2017-lc-kampung-inggris-pare,94.0,1.59,1.2,0,0.116,2025-03-26 05:03:00
https://www.kampunginggris.id/i-recommended-you-to-join-lc-refatika-anggresti-from-bengkulu,93.0,1.53,2.66,0,0.092,2025-03-26 05:03:35
https://www.kampunginggris.id/informasi-pendaftaran-kampung-inggris-periode-januari-2017,96.0,1.68,1.32,0,0.107,2025-03-26 05:04:11
https://www.kampunginggris.id/im-lucky-to-be-here-riska-silvia-from-bekasi,94.0,1.19,2.01,0,0.118,2025-03-26 05:04:46
https://www.kampunginggris.id/kampung-inggris-itu-adalah-nama-satu-lembaga-kursus-bahasa-inggris-ya-bener-gak-sih-berikut-jawabannya,90.0,1.52,1.24,0,0.193,2025-03-26 05:05:22
https://www.kampunginggris.id/lc-membuat-saya-lebih-baik-dalam-berbahasa-inggris-baik-dalam-speaking-dan-juga-grammar-asepta-aldino-r-from-bandung,97.0,1.47,1.22,0,0.071,2025-03-26 05:05:57
https://www.kampunginggris.id/kampung-inggris-pare-tempat-ajaib-untuk-bisa-langsung-jago-bahasa-inggris,96.0,1.14,0.9,0,0.099,2025-03-26 05:06:32
https://www.kampunginggris.id/im-so-satisfy-with-this-course-malik-abdullah-from-sukabumi,90.0,1.34,2.46,0,0.132,2025-03-26 05:07:08
https://www.kampunginggris.id/suasana-test-hafalan-beasiswa-tahfidz-lc-kampung-inggris-pare-angkatan-ke-4-periode-november-2016,96.0,1.09,0.88,0,0.087,2025-03-26 05:07:43
https://www.kampunginggris.id/language-center-memberikan-pelayanan-yang-maksimal-terhadap-membernya-m-fakhri-zakiy-from-bekasi,98.0,1.13,0.92,0,0.069,2025-03-26 05:08:19
https://www.kampunginggris.id/serunya-visiting-ppg-sm3t-unnes-semarang-angkatan-4-di-kampung-inggris-lc,96.0,1.23,0.83,0,0.102,2025-03-26 05:08:55
https://www.kampunginggris.id/thanks-lc-for-everything-kukuh-yunanto-nugroho-from-boyolali,91.0,1.63,2.83,0,0.104,2025-03-26 05:09:30
https://www.kampunginggris.id/outbound-english-master-class-lc-kampung-inggris-pare-sarana-untuk-membangun-teamwork-yang-lebih-solid,97.0,1.17,0.94,0,0.061,2025-03-26 05:10:05
https://www.kampunginggris.id/examination-of-job-interview-intermediate-class-a31-lc-kampung-inggris-pare,96.0,1.38,1.07,0,0.098,2025-03-26 05:10:40
https://www.kampunginggris.id/welcoming-party-holiday-program-desember-ceria-periode-19-desember-2016,92.0,1.57,2.63,0,0.101,2025-03-26 05:11:15
https://www.kampunginggris.id/thanks-lc-for-give-me-new-experience-riska-fajariyah-from-madura,92.0,1.24,2.71,0,0.111,2025-03-26 05:11:50
https://www.kampunginggris.id/pendaftaran-holiday-desember-ceria-periode-19-desember-sudah-ditutup,96.0,1.16,0.84,0,0.121,2025-03-26 05:12:25
https://www.kampunginggris.id/i-love-you-so-much-lc-muh-arif-ramadhan-from-gorontalo,95.0,1.23,0.69,0,0.103,2025-03-26 05:13:00
https://www.kampunginggris.id/para-tutor-di-lc-tau-caranya-mengembalikan-mood-belajar-dengan-cepat-ridwan-nulhakim-from-garut,95.0,1.52,1.33,0,0.089,2025-03-26 05:13:35
https://www.kampunginggris.id/program-di-lc-sangat-bagus-dan-berbeda-dengan-lembaga-kursus-lain-yang-ada-di-pare,99.0,1.18,0.95,0,0.064,2025-03-26 05:14:10
https://www.kampunginggris.id/kuota-periode-26-desember-2016-sudah-penuh,99.0,1.49,1.28,0,0.037,2025-03-26 05:14:46
https://www.kampunginggris.id/outing-class-seru-holiday-program-desember-ceria-di-simpang-lima-gumul,94.0,1.62,1.27,0,0.11,2025-03-26 05:15:21
https://www.kampunginggris.id/lc-membuat-skill-bahasa-inggris-saya-jadi-lebih-baik-rini-nuraini-from-bekasi,95.0,1.27,0.95,0,0.128,2025-03-26 05:15:56
https://www.kampunginggris.id/proses-belajarnya-sangat-disiplin-dan-teratur-kamrul-from-makassar,93.0,1.62,1.3,0,0.096,2025-03-26 05:16:32
https://www.kampunginggris.id/tutornya-baik-hati-setia-dan-selalu-bersabar-jadi-enak-belajar-bahasa-inggrisnya-izzad-azis-alfarizqi-from-magetan,96.0,1.26,1.08,0,0.066,2025-03-26 05:17:07
https://www.kampunginggris.id/bus-challenge-teacher-dan-english-master-lc-kampung-inggris-pare,96.0,1.31,1.05,0,0.095,2025-03-26 05:17:44
https://www.kampunginggris.id/saya-senang-belajar-di-lc-karena-pengajaran-di-sini-tidak-membosankan-aulia-devi-r-from-surabaya,96.0,1.24,0.97,0,0.095,2025-03-26 05:18:20
https://www.kampunginggris.id/pengen-rasanya-semester-depan-ke-sini-lagi-m-hafizh-azzumar-from-bengkulu,96.0,1.28,0.98,0,0.11,2025-03-26 05:18:55
https://www.kampunginggris.id/terimakasih-lc-untuk-satu-minggu-yang-sangat-mengesankan-harum-dwi-setyani-from-blitar,95.0,1.2,0.98,0,0.11,2025-03-26 05:19:31
https://www.kampunginggris.id/terimakasih-lc-sudah-memberikan-kesempatan-belajar-bahasa-inggris-melalui-beasiswa-tahfidz-muhamad-buchori-from-sragen,99.0,1.07,0.89,0,0.05,2025-03-26 05:20:06
https://www.kampunginggris.id/paket-holiday-ramadhan-ceria-kampung-inggris-2017-1-minggu,96.0,1.1,0.78,0,0.105,2025-03-26 05:20:42
